log_id,table_name,record_id,action,performed_by,timestamp
e7137347-229c-4ccf-b4dd-06a6b67decec,accounts,c5cbe854-d23c-4913-8d9f-262231d6ebe0,UPDATE,ADMIN,2026-06-15 14:46:27
92fc06cb-c4b5-43c8-85d5-2e359a8ce351,devices,222e39b6-2ddf-4fea-90d2-cc1f091963d7,UPDATE,ADMIN,2026-03-14 15:50:19
b98c1d03-b4c1-4d40-a442-c0d1bf945831,cards,1e1821f2-1673-4bbb-9a2e-a3236838b5e6,DELETE,ADMIN,2026-05-07 07:18:17
3c38adb3-047a-4270-a29a-2457df0490c5,transactions,6f620342-de7e-426a-8320-bb9188f22d80,UPDATE,SYSTEM,2026-05-27 17:20:26
0cbb6b24-13b6-495a-9346-035c7b23f698,devices,5d6ffa12-e06d-42e7-9e1d-9c5ee7bf7984,UPDATE,SYSTEM,2026-05-06 15:54:47
c74503a6-1d53-45f9-9706-d234cf38af0a,customers,e0542faa-fad0-4e41-a047-560ae381378c,INSERT,SYSTEM,2026-06-19 11:13:27
fc60d796-f814-4bfd-b19b-4dc570ea43b1,devices,fc40d319-6927-42a3-8345-794fd784d3ba,INSERT,SYSTEM,2026-03-17 11:56:22
cec5926e-143c-43d8-a6ed-4411f8da214b,accounts,7c3550cc-db04-4391-ae35-4b0f6dfaa5a9,INSERT,SYSTEM,2026-01-07 14:06:55
f70e075e-6fbf-4726-bb6c-5b77bf82ca36,cards,3a2f87f2-3dc2-4ff3-9d0a-8aab7b65e3aa,UPDATE,SYSTEM,2026-03-23 22:58:21
63d16f6f-d6f4-455b-b2fc-f2acb7ab3b2d,devices,62b46513-f124-45fc-8532-454e3b2b0ff0,INSERT,ADMIN,2026-01-05 17:57:42
fdff78c9-7bba-41f7-9eaa-669317fc697b,accounts,330cd869-7740-403f-ab39-f8d83f759d6c,UPDATE,ADMIN,2026-04-09 08:45:25
f2fb5872-fc5d-4de1-ada6-66d883f74ce7,devices,c0f57fb9-f6bd-4931-b3d0-a437df40d30e,UPDATE,SYSTEM,2026-02-07 05:43:24
995b4830-72ca-4a45-aabb-32ebfe97cd24,devices,a1fcd8ee-e0d0-4e8d-bce8-b5a6267c4580,INSERT,SYSTEM,2026-01-06 13:20:29
14acf34a-4d65-4f1e-b8e1-9de528e580d0,fraud_analysis,90ee371a-6d19-4da6-9d58-1f85fed797e8,DELETE,SYSTEM,2026-04-09 13:16:58
5dd9c6ad-bd05-494c-9432-eab6d36ae4b3,customers,89cf06f3-807f-4f3a-a20a-d83efd86e5aa,UPDATE,ADMIN,2026-01-19 19:58:39
31093dfc-4c57-4d94-862d-aada58881ab5,devices,2f0e28df-01af-403f-b16b-eb82c0de1506,UPDATE,SYSTEM,2026-01-29 12:02:15
52c2840b-6386-421c-9d62-54acb09830fc,devices,4de19865-af18-4268-84cc-c96cd3ddb9fb,DELETE,SYSTEM,2026-01-17 08:32:04
727d59c3-c067-46ff-8ddb-46cf77617d8b,cards,b7fc76a8-e6c5-4712-9f4a-5b316be4e6a8,INSERT,SYSTEM,2026-04-21 19:00:38
a418a689-826a-4c37-abef-d6aa028a7de1,fraud_analysis,d106ea88-2b60-486a-b7d0-fc0066f74563,UPDATE,ADMIN,2026-02-11 12:19:41
a2d9d9bb-076d-40df-b835-7a768aba4c0b,cards,001a8570-345a-4b60-b4e5-747602439c4c,INSERT,SYSTEM,2026-03-03 11:03:16
16528a07-f164-4926-afce-045bb11ca660,accounts,0bdde78a-d26f-4584-966c-b960288934d4,INSERT,SYSTEM,2026-02-20 23:31:37
e257bfe8-aad3-4342-aa72-a686a5123e96,transactions,189bc777-f933-4c3f-8871-90e00472b968,DELETE,SYSTEM,2026-05-05 21:37:10
eb3146d6-3176-4d4f-9a69-4dddd163b707,fraud_analysis,a288ad51-7353-48c6-bba8-ac9298e7cf92,INSERT,ADMIN,2026-01-28 01:07:17
65e65ae6-4bc4-4b54-9cfc-674be6942cb2,accounts,62536cb3-ba91-4758-a398-f54cf620bbe0,INSERT,SYSTEM,2026-03-17 23:14:57
4546dd5d-1162-4281-8e89-16d5a42ac087,fraud_analysis,24079729-4956-4a9d-accb-0ed4dcfb8688,INSERT,ADMIN,2026-01-31 19:54:01
ace408d0-1c1f-42fe-8aa2-e230748da488,customers,138d4875-323d-4f92-9f09-3ef52fce37db,INSERT,SYSTEM,2026-06-18 07:21:04
95fb179d-87a1-43e7-8f7d-d348268ebca7,cards,6dff82d1-9cb0-42a1-8260-1581ca3e1810,UPDATE,SYSTEM,2026-03-09 02:29:36
4d93240f-a8bd-4f34-9adf-debf651e4ae4,devices,8051075b-8ac9-4ccf-8992-48ffd8985f56,UPDATE,ADMIN,2026-03-24 11:58:15
21cdcc1d-9139-46db-9693-c93633d5cbff,customers,8b002ee8-738a-4f25-8741-9540b040e7af,UPDATE,ADMIN,2026-04-06 19:20:00
8669cea0-3baf-4aaa-9f7f-f188b431807f,customers,dcc0c33f-6bf4-4539-ad5e-d26bc16c3511,INSERT,SYSTEM,2026-01-19 06:57:51
ef882bb7-80fd-4fdb-8c67-6c844282665d,fraud_analysis,47006d39-9282-4835-be03-c4c16a3668ad,UPDATE,SYSTEM,2026-05-08 01:41:09
58d140a3-52e0-4331-9a88-e0c16dad5abf,transactions,e1f8566e-3a38-4a4d-9eba-3c30521e2abe,INSERT,ADMIN,2026-01-31 09:00:02
16c3d112-06b3-445e-bbdd-5057eea90466,transactions,2c4770e0-889d-4859-abcd-45c5c8aaa4ef,DELETE,ADMIN,2026-03-28 02:01:29
948f82ee-6aa0-4fc7-9c29-635bf04937fe,devices,aefe107f-a5ee-4643-939b-b15163576133,INSERT,ADMIN,2026-04-17 02:57:47
95e9f709-2373-4949-9990-139c5a12d901,accounts,a74959ed-d8bc-45f4-9f74-0026227f0de1,INSERT,SYSTEM,2026-02-10 08:31:17
a4ab01b4-a54d-4256-a075-e6d5a5871376,cards,673cd3d3-37dc-4ab4-914a-f1117c9f1d9c,UPDATE,ADMIN,2026-06-16 08:21:30
1e9ad461-da5d-417e-b0b0-1d757a8c8ef6,devices,cb350675-2135-4882-bc59-4d0322346ac6,INSERT,SYSTEM,2026-03-17 09:22:38
12c28772-4e3f-46e0-8676-a8b8e12ba94d,transactions,9b1bddec-3b82-4f61-8e1c-dcd6338c5d4e,DELETE,SYSTEM,2026-06-12 16:58:14
d53225a0-1229-4174-9cd2-b6ef0eed0c83,devices,cf73e1bb-b998-4f7d-825e-ffcd861f2281,INSERT,SYSTEM,2026-04-17 20:24:57
bfa09825-1997-4165-916e-aeae2d923165,devices,a413f837-7ef5-451a-aff7-177ddcfb1b7f,UPDATE,SYSTEM,2026-04-23 16:29:32
c002034e-061c-4cbb-8dc8-6402dcb1877c,customers,a5cd1a7a-3a7b-416d-b750-23a4272893ab,INSERT,SYSTEM,2026-06-02 23:28:40
3108998e-8416-41a7-a396-67666c45c57e,fraud_analysis,6199fc49-d736-44d8-8f32-826325a4075b,DELETE,ADMIN,2026-05-26 14:05:12
661e0e74-23da-455f-94ae-a8df79934527,cards,e74eced4-ddf7-41b9-bbcc-56ef3eabe68b,INSERT,ADMIN,2026-01-11 18:53:51
4374c3e0-c9ff-4458-b2c0-a66a2c866fd9,fraud_analysis,33fda48a-9103-4fee-aa0f-aaeb1b8e2c9b,INSERT,ADMIN,2026-02-05 01:26:39
bc5cf218-505d-442e-8454-652b56db3e6a,devices,59e44151-3e29-4c6d-9802-f28e67b597e2,DELETE,SYSTEM,2026-02-21 10:52:57
95273236-7ed3-42b2-8691-9f023825eb2c,cards,1e357abf-c8f0-4a01-bfb5-f4a7a757b37c,DELETE,ADMIN,2026-01-13 22:55:21
4d417e01-6dbc-4a23-860b-e4d7cdbfdc9b,cards,227c3bd0-a873-403b-915f-54c33697acaa,INSERT,SYSTEM,2026-04-12 20:36:40
7607c111-6d8b-43c4-9a20-81b57d4e8f66,cards,67efb26c-dc6d-4f6d-b865-e45f50a50591,INSERT,SYSTEM,2026-04-10 19:47:20
67ef2948-d4da-419f-880e-3688fbf19609,cards,d947f468-5501-4c53-bf26-49fef0891137,DELETE,SYSTEM,2026-05-20 06:55:19
4fc3eade-0d39-4d6d-bdbe-a0e432fbc829,accounts,712a6114-48e2-4eba-9996-7cbd9d1f8e40,DELETE,ADMIN,2026-03-27 19:50:38
ed7ae11b-1935-4eaa-a605-94e293fe71f0,transactions,51d5344d-b03e-4176-829d-5803a696b743,UPDATE,ADMIN,2026-02-19 04:42:13
6c348626-2197-469c-98fc-d8f7714f0b8e,transactions,10a1dd2f-c984-4687-a3ed-e5db76c8b39a,INSERT,ADMIN,2026-01-30 12:23:40
f7c501c4-9e87-4941-a349-aac7a5bc8ef0,devices,0139bf1d-63ba-456b-86f9-68ad7caa6eb7,DELETE,ADMIN,2026-02-27 21:50:10
90127cc9-b61b-48b3-b25d-7299502c5355,cards,60a71491-7246-42f6-9760-d4496712b147,INSERT,ADMIN,2026-01-06 17:30:04
6b8d5b10-f941-48bf-996e-c7fa08e08ad0,customers,e3328549-a3a0-449e-80ba-9973514c08ab,INSERT,ADMIN,2026-04-16 05:00:41
8613ddd1-4379-44c4-88c1-547bc3f40ae1,devices,9311f42a-7fd2-4715-bba7-2e5e93e3b8d9,DELETE,ADMIN,2026-04-26 10:59:36
094248c0-8e8b-4644-b650-3739fd45c86f,fraud_analysis,6edd357c-d656-4a33-8770-586de3c9aa72,INSERT,SYSTEM,2026-06-07 14:10:59
457d3198-56f9-48cf-b0f9-8efbc3dbb99c,customers,35367d27-f323-47ca-9a83-2f9e532beb45,DELETE,SYSTEM,2026-06-21 10:25:36
6697ad72-921d-41cd-bef1-fc8629c2a453,customers,d81578d7-5b8d-4ede-a3fd-499a5d218aec,INSERT,SYSTEM,2026-03-15 03:53:07
5ae7d5a6-9730-444b-a400-7c4aacafd27d,devices,ace567a9-e0a3-45e7-b1ea-104f7fa70e10,UPDATE,SYSTEM,2026-01-23 13:47:57
6d300040-00ad-41b1-8420-eba38c95fd6c,fraud_analysis,1d0ee17b-884e-4ef2-92a3-8a98c6aafcd4,UPDATE,SYSTEM,2026-06-18 21:09:47
9474d36e-574f-42bf-a74b-3af53f9670d7,fraud_analysis,fe3e169c-880c-482a-93a8-aff7421a964d,UPDATE,ADMIN,2026-01-17 14:52:19
d1b34c72-6e80-46cf-98d0-dd86ecdefb28,cards,37a58fb9-8cc3-4873-a5ef-4efb4ef5fbdc,DELETE,SYSTEM,2026-02-10 23:43:55
291d6a4a-a514-4ea4-88ec-4a18ad20b13e,transactions,e3005173-e245-48a6-b1b0-a70c00d797c6,UPDATE,ADMIN,2026-05-06 18:33:29
673e0d97-cd15-43c7-ae77-be119b83bc31,transactions,195e51e3-75ce-4752-a71b-05ee5f7f2cb4,UPDATE,SYSTEM,2026-02-01 01:17:38
34e2ca8b-a5cd-4a07-8b03-1b732a214ec8,fraud_analysis,47c4f8aa-8dab-48e1-a55b-335ef7eca921,DELETE,SYSTEM,2026-02-10 20:48:55
57faa92c-df79-4e2b-be6d-b37ce2d2764e,customers,89da9b6f-2859-43e5-82b0-cf7b99523a69,DELETE,SYSTEM,2026-02-19 11:37:47
64df1983-0ee6-49be-acc6-ff40cfea9ce5,transactions,0fc93a95-d3ad-4c16-b7a7-b5d3e0e6436f,UPDATE,SYSTEM,2026-05-10 10:01:50
c35a2a15-2a25-459d-ba68-e5ed582a30d4,transactions,624cc598-0044-4fc2-9de3-d6dfb92f33a1,INSERT,SYSTEM,2026-04-18 21:36:40
ecc96a8c-496f-4cc9-92d3-4e475bfbca95,cards,7d2cc715-2e93-49f3-b11a-98bdb686f3cc,DELETE,ADMIN,2026-02-10 07:46:02
e0ab8485-3971-45e4-b1fe-fd98065ec6d7,accounts,10ed2feb-150f-4e2d-8e86-ff1720908905,INSERT,ADMIN,2026-02-27 19:57:02
36a7f787-146c-41f6-82d1-97076c064191,accounts,dc52f3a9-a8b2-4cad-b63e-6d400bbf83e8,UPDATE,ADMIN,2026-06-09 13:15:23
494e349f-a11c-49c7-97ac-cb61b72402ec,devices,d224b742-07b2-4b5e-9195-c1ffb606e039,DELETE,SYSTEM,2026-01-05 00:35:33
6ae3c9cd-5053-4e01-9910-37d0bf447772,cards,5e00d57e-5ce0-4707-89d9-0d9b4b1484c3,INSERT,ADMIN,2026-06-10 10:55:23
59e909c0-a1ea-4e78-a080-1d4138cb97ac,cards,8847aee9-6106-4872-93a1-151ab4c02ee2,INSERT,SYSTEM,2026-05-02 06:53:13
c61e0d41-5119-4c4e-9dd9-f7d87acd8c6a,customers,dfcb08de-5c31-4b0c-bd1d-f84d23e25d99,DELETE,SYSTEM,2026-02-01 00:00:11
8a20436d-a91d-4ff7-a373-6b0441c3757e,fraud_analysis,4b5117c4-946e-4398-933e-381a07adcc5f,DELETE,ADMIN,2026-06-01 09:01:54
9221db2c-38a1-4f23-a2ad-f7cb5fbe3f88,accounts,30ffded6-207f-4346-a99d-fe59c08a326d,INSERT,SYSTEM,2026-04-21 14:56:35
948895f4-52bb-4828-a69c-90ace0ecdcef,cards,4d6e456b-944d-442a-8d73-d8a5a8b5f29f,UPDATE,SYSTEM,2026-02-19 03:35:22
437e5022-b891-4b8f-b279-e8aba6635f78,transactions,e064a1a6-fa7e-487d-bd8d-87c21afdc62b,DELETE,SYSTEM,2026-03-24 21:41:13
db3eedb5-f1b8-4d26-adcc-3df8dce82656,fraud_analysis,5896b3ce-9459-477f-bd90-d9b88d6ea66f,DELETE,SYSTEM,2026-06-15 18:19:08
df2cf1fa-eabf-4ea6-bcbe-7047d2b0dca6,accounts,d875b15d-1818-4914-a9ff-f78b3334055d,INSERT,SYSTEM,2026-06-21 03:00:13
805f1ab4-ae49-4d77-ad9d-2bd27797b1fc,fraud_analysis,90c2895d-a2f3-4245-8003-7cef01ad5afb,INSERT,SYSTEM,2026-02-06 19:26:12
f8be11cc-4351-4048-98a8-5d4dc6997a96,fraud_analysis,59e9ad28-7987-4f30-a9d9-6dea4d8e6372,DELETE,ADMIN,2026-04-18 01:04:34
2ac7d5b0-fde5-4d03-8591-5948fa93c155,cards,9fab5b99-e768-418e-8395-27177bd57dc0,INSERT,SYSTEM,2026-01-06 05:31:06
c6d086f8-b95b-4e26-94c5-61e3e5004c1e,accounts,5dd22f9a-3721-4c98-b956-07384631dad0,INSERT,ADMIN,2026-04-02 06:20:45
f7350160-09c6-4eb6-b3fb-24b5d710baa0,fraud_analysis,8f6e6631-5609-4f69-b5a1-3c4e1c8f4042,DELETE,SYSTEM,2026-04-05 00:06:50
92dd3bd8-38df-46dc-b05e-c671501b6f2f,customers,76542c5f-43c7-4e79-af09-4ceb4552f1b4,UPDATE,SYSTEM,2026-03-14 01:25:05
a6aa7b74-92e4-4f25-9feb-477023602bca,cards,9c551d98-7848-438b-b555-0a50ab6aa751,UPDATE,SYSTEM,2026-06-06 16:11:16
e629ae93-7c17-4a7a-85b6-62d05af89d0c,fraud_analysis,2af7dea1-356a-4228-a26c-d4cd41e45da3,DELETE,SYSTEM,2026-04-19 19:40:57
a2edfa76-32e1-4aec-a2ea-1dc9d5d39f0d,devices,12bd4dbc-3d92-46c5-a1e7-893b0487b6d6,INSERT,SYSTEM,2026-01-27 21:40:17
b6e8a127-48a4-4f7f-ba59-56d6810b43fe,fraud_analysis,5ed64569-7fd8-444b-9f10-4e5e55622fe9,INSERT,ADMIN,2026-04-15 12:34:14
e9e94d12-aa7d-4aa2-afd8-9189da3c70bf,accounts,73e2dbb1-c4b0-4d61-a1f7-10f712073aee,INSERT,ADMIN,2026-06-09 00:30:46
c945d543-053a-4c24-a36d-789958842d62,devices,6ccd8c30-4993-4d26-9a09-9b94503b1306,DELETE,ADMIN,2026-01-30 11:14:02
75e5fa9a-93ff-4c00-abc7-a6ed3239fe50,cards,54f3fc1e-7cca-4100-9325-e66f9bbc994e,UPDATE,SYSTEM,2026-04-24 10:38:06
55e00633-2a8d-4c28-b37a-8ea725f84eb9,cards,99d2c2fe-3dd7-4553-97a8-d95d8bc8db9a,UPDATE,SYSTEM,2026-02-14 13:27:31
03ae330d-7db2-49f3-8854-ff599c64409f,accounts,b614acc2-84d8-4ad6-8b9b-d45fc14ed032,DELETE,SYSTEM,2026-01-25 18:28:50
bf9f11b2-99b9-44be-b5b8-fbced936c979,accounts,d4bada3d-da90-4a6e-be93-73e86e8798f2,UPDATE,ADMIN,2026-03-01 12:11:51
1dca1976-95e8-4987-a4b0-8c9e78373258,customers,e0a496d6-0908-4b43-9441-2baab0104894,INSERT,ADMIN,2026-06-14 14:14:39
174af9d5-7402-4b9c-8644-e226ad223c31,devices,a707c790-1121-45e5-bf43-e7d373409497,DELETE,ADMIN,2026-03-08 16:00:05
ef41b9d5-a16b-4ff6-b164-1f08725ca0ff,devices,8f6c7484-7202-465c-bafe-1f3bd405fda0,DELETE,SYSTEM,2026-02-17 09:01:34
b9f889c1-ced2-4ad7-8421-d89963c441dc,customers,50eac688-9b8e-4384-982c-1749640b69a7,UPDATE,SYSTEM,2026-03-02 14:27:39
cd10f8b2-f619-4f46-abee-135726b363f4,customers,af8270cb-bd7d-4ddb-bcfe-7eefbc8788ec,DELETE,SYSTEM,2026-03-30 18:39:31
6891dc4e-4ddd-471c-a032-cc874420cbc1,customers,b37e738c-3975-4384-9f4f-75e5ecb56e5d,UPDATE,SYSTEM,2026-04-30 10:13:03
27518601-d7d5-4c51-9499-4136e68d9fc7,cards,312abc27-d2c2-4342-9322-4012fa634773,INSERT,SYSTEM,2026-03-17 12:12:55
a18119ef-315e-4d85-976e-64fbe07cbde6,transactions,f23ca5d7-e7f7-4948-ad76-eb367b9fd6c2,INSERT,ADMIN,2026-04-29 14:31:54
4fa86d5e-10d6-4679-bb87-ec5288adc333,fraud_analysis,0dea3ff7-f7f9-4f20-8e17-be4403b36ca4,UPDATE,SYSTEM,2026-02-26 08:52:08
8e5363dd-78d6-4afb-a78a-c5f560e415ae,customers,1d4a4ad9-bf6c-4005-9159-5b1175912b5e,INSERT,ADMIN,2026-05-31 13:05:19
6cd99779-7285-45d4-bd2c-458140d99fa1,transactions,15cfb50c-0dce-4dac-b3fa-3c29f4c9b5fc,INSERT,ADMIN,2026-04-24 01:18:46
dd2e124e-031e-4650-b418-006ceaaf08eb,transactions,dfb20ab1-4b92-4427-a761-47c5a3c69a79,INSERT,ADMIN,2026-06-17 02:00:17
3ebe108d-63c7-413a-81b1-0278e5cc7875,fraud_analysis,88056316-08ee-4872-a91c-094f3c4eeab5,UPDATE,ADMIN,2026-01-15 21:33:37
ffee18db-8814-46da-b6a6-3c1465a444a7,cards,bbca4052-e50f-49f8-91ac-4b3786d9d82e,UPDATE,ADMIN,2026-04-04 10:20:49
ef6f10e8-82e4-45f9-962d-6322de5b68af,transactions,f5f529ca-99a3-42dd-a013-7d319dc3cd03,UPDATE,ADMIN,2026-03-05 21:46:52
c02319cc-042b-445d-bd8d-7296c028945a,customers,2b147f43-b0bb-49ca-ba35-e8151d07a12c,INSERT,ADMIN,2026-02-20 14:35:30
2a9dd4b3-53c1-479e-b46f-891d8a3b35b7,devices,4899caa1-6be9-4628-8aab-6b94f5f511a1,INSERT,ADMIN,2026-05-20 09:45:59
8d4b24e9-a2e1-49ad-a955-7614c8ecf736,fraud_analysis,e1796e4e-11a6-42c2-ab8d-50782e9dba6b,INSERT,ADMIN,2026-06-12 06:52:00
d0a283dd-d1ea-4023-9b32-3590837b507b,fraud_analysis,fa7d63b2-8128-4f3d-9a23-1d9034e12345,INSERT,SYSTEM,2026-04-12 03:21:49
5e8d6759-92d1-4c57-95da-d59c03144cb6,customers,28ed4bcd-138d-485b-89e9-d672bdf5ff99,DELETE,ADMIN,2026-05-05 19:53:58
de3c5f8d-dd77-45f2-9a79-fab2ebcd9108,fraud_analysis,637f29d8-b8e0-4c0e-b617-cc9ab382dc4c,DELETE,ADMIN,2026-05-19 21:22:15
220d393a-f5c8-433c-9538-89d6f9b94016,customers,5a5e4aa7-3e32-41d6-8d41-68e14b49be1c,UPDATE,ADMIN,2026-02-06 11:28:31
10633648-6f7b-420e-a33a-2f91c55d82a6,devices,3d0d8bd7-a51d-433a-8817-feae0e604ae9,UPDATE,ADMIN,2026-04-01 05:34:58
e43e214e-9076-417c-bdad-ba05ba195573,fraud_analysis,06ceed6a-a51e-4b69-a93a-fc6a376bd744,INSERT,SYSTEM,2026-01-25 12:59:52
37403ad8-0f6a-4e51-a00c-90972dda8739,devices,361d9904-7975-40c9-ac1e-efa61b4def4f,INSERT,ADMIN,2026-05-10 10:38:06
8b0cd941-b66c-461c-82df-efa7a5289858,transactions,584b2fd5-5049-4f95-a2e6-8b26c001d1be,DELETE,SYSTEM,2026-05-16 22:14:14
101c09d4-8649-4295-9455-29b3024b2f08,fraud_analysis,6da7ec65-ad52-4a60-ace5-6ca52cf35ad6,DELETE,ADMIN,2026-05-07 03:09:59
74b054bf-6795-4356-8e9d-09a4a787ea9e,transactions,bf410eee-80cf-4aaa-a60a-7e783c835b1c,DELETE,SYSTEM,2026-03-09 23:12:23
22d829c5-d91a-41ea-9f8b-ace5fddbf426,transactions,4d003f3f-131d-4ba5-a607-fdc6f6044fb3,UPDATE,SYSTEM,2026-05-06 07:26:49
2bdd71de-256e-4a35-9bf3-63627fe7f92a,customers,5142cd4e-f14d-4cb9-8912-cf5a482f6cb3,INSERT,ADMIN,2026-04-29 11:10:57
8a3c0496-70c1-47ba-b70d-b7e77c6f9ea2,devices,8a9f1b90-101a-493f-90ba-289182fc6bf5,UPDATE,ADMIN,2026-04-27 00:03:20
69ed4907-2a10-4f89-b327-15ee08898478,transactions,bd0bffb2-aace-4e81-83d4-ea416702311e,DELETE,ADMIN,2026-06-12 20:59:14
e3e8bed2-c1de-4e0d-b7e3-a5c509fc2329,devices,dd6a2679-976c-403b-9f37-a0e88c09da2c,UPDATE,SYSTEM,2026-03-17 20:05:42
4b615e29-a2c5-4a93-bf7a-dce3ecefb548,devices,a51e5fa0-858a-4c63-ab05-f77892ed3400,UPDATE,SYSTEM,2026-04-28 13:29:08
4a032543-cec3-42c8-8f21-b34a452889bb,accounts,be82ddde-766b-42b3-a539-9c538159cb39,UPDATE,ADMIN,2026-06-14 07:43:13
0fe1fcd9-46b9-44bf-8958-70f23a3f3a54,transactions,b49abdba-5dde-4471-b260-0947724d1851,INSERT,SYSTEM,2026-05-12 15:11:33
b38b6275-c067-44d7-83c2-6b72ce0d09de,fraud_analysis,12f62051-4ce3-4552-b377-e2e8b81eaef3,DELETE,SYSTEM,2026-06-10 17:07:33
6e6abf45-7e4f-4ac4-a680-631cfbe5eee1,accounts,a42b851e-57ef-4ce0-b7ff-3c3c679f09d5,DELETE,SYSTEM,2026-05-26 19:18:50
ecfb6d9e-785e-4c7f-b786-a84e83a33fd8,customers,36e7b63f-8621-4cab-a845-0b303031d2a0,DELETE,ADMIN,2026-03-13 14:38:32
28b09035-bbf6-4069-92b8-edff31e1cac3,fraud_analysis,49e359e6-adc7-4426-9783-5f704a1a581a,INSERT,ADMIN,2026-03-12 20:57:30
216458b3-b89b-4e79-9776-6e4e7fab7d22,transactions,f01efb77-3b9a-4699-bc0a-f73e52e3289b,UPDATE,SYSTEM,2026-03-27 21:42:05
f38d3866-6ab7-4c2b-8bbe-5a06ef345f9b,cards,645450b2-c415-4434-8bd2-836814af6da4,INSERT,ADMIN,2026-03-21 14:44:48
c85dfae0-2c97-4a4b-a7e7-2e496749646d,transactions,efe02013-2eae-4eb6-9669-69c60228beea,UPDATE,SYSTEM,2026-05-07 01:06:42
45c3401f-e33e-42d7-895c-4a5be631a7ce,customers,ee4703fc-e449-4715-abb4-bc34d4c3a515,DELETE,SYSTEM,2026-06-02 13:52:05
1745e5aa-4834-4db0-9d94-9749bdf5b1c3,customers,bb4cd51c-991e-41f9-8b99-dba1efc4243d,DELETE,SYSTEM,2026-06-18 01:51:46
318f4569-68cb-4ee9-b816-8a64b9b2d953,transactions,1261be34-2b29-4522-8eae-7b67d6f4388d,UPDATE,SYSTEM,2026-03-27 04:31:46
bda7f741-3c06-4abd-9429-652f4c020da9,transactions,e8f9418b-5c94-4b6e-a472-dc73f6131f3d,DELETE,ADMIN,2026-03-18 06:30:46
0af93627-dd13-4355-a195-f7418d18590a,customers,eb258576-55ea-4ceb-b712-92bede1622da,UPDATE,SYSTEM,2026-01-05 18:08:15
62ae1da6-22a1-42d4-b087-0f08ad3f359b,cards,5efd5ebe-ddc3-43a1-ae20-00005d4d595e,DELETE,ADMIN,2026-01-21 21:10:35
77428ece-1b85-4ff0-9378-c1f9e03545de,fraud_analysis,3c6f173f-5e85-4520-af00-52b630b28f9c,UPDATE,SYSTEM,2026-04-10 10:24:00
20c91fe3-47b4-43c7-bafa-1cb5553c967d,customers,aa15b2db-8c9e-4fca-871c-39db114ad8d5,UPDATE,SYSTEM,2026-02-07 02:10:26
dad030d1-5a8c-4a32-89bb-4f3ef0870f82,cards,4a1c5526-9144-454f-a2af-544a1d591650,INSERT,SYSTEM,2026-01-05 01:35:54
cb7a8e33-057c-4369-9594-100e5c1aaab7,devices,8555bce4-5629-487c-9e94-88a0bf01c87e,UPDATE,ADMIN,2026-04-12 11:30:58
8b2319ab-a106-4d9b-8c60-7cb8c5484f33,customers,42420acd-2faf-4f75-8bc9-e1cb5ee90f78,UPDATE,SYSTEM,2026-04-10 07:26:04
f77b619e-0616-49a8-babf-29d7fa541be5,transactions,0836f4de-df38-4276-aa99-72359b5b36e3,DELETE,SYSTEM,2026-01-29 08:35:19
792f4848-f126-4dfd-a47a-a2ca91bdee00,fraud_analysis,607b79a2-63fc-40d8-85da-fc975867d2ac,INSERT,SYSTEM,2026-05-28 18:15:16
def76c2a-7e1e-4336-ba2f-7f8a0412e06b,cards,1f08da90-6703-40cc-9e74-38aab8e030ad,UPDATE,ADMIN,2026-06-04 00:19:07
e6c8d85f-9ed2-4f22-bb5a-19ced2fc5cb0,customers,a10f02c9-5a04-4a7c-93f2-6df265ae75f3,DELETE,SYSTEM,2026-06-20 00:28:00
61ebc78a-a312-482e-9695-6524ec0e818e,devices,535c8e69-6290-4713-bc9b-a4eadcfc59fd,INSERT,SYSTEM,2026-02-03 07:33:34
f7379725-2882-4674-a07d-8233c5d01ae8,transactions,8edeeab3-6318-4e69-abb7-7993649437bf,DELETE,SYSTEM,2026-05-07 15:24:46
977f9a27-5855-4708-b554-065601e3fdbe,cards,2701e035-93fb-4d38-9567-d7ac1288267c,UPDATE,SYSTEM,2026-03-17 09:00:04
abf0b79d-38c2-4a2f-aa68-3382237d8fe4,transactions,9abe363d-d8f2-48f8-8c7f-5793d50ff08a,UPDATE,SYSTEM,2026-02-24 00:34:37
51713ba5-e028-423c-abe1-40c14485f3c0,cards,f0915cd3-6c40-4dd3-899d-f99d8e65112d,DELETE,ADMIN,2026-06-16 07:14:06
a3b75432-7a38-4e48-a851-9a62002d0e0b,cards,1d0b5467-97cf-4468-9512-a3cd27f7a4b6,DELETE,ADMIN,2026-02-16 03:08:08
930e4929-355b-465e-81c4-e9d89cdbc316,cards,ccfa1847-1d08-41ac-b95f-9e329402bee6,UPDATE,SYSTEM,2026-03-31 07:24:22
8ce63ea7-468d-414b-9848-e941829a94d5,fraud_analysis,7d1f17bd-d7dc-43df-b9b1-d5d9fbe86530,UPDATE,SYSTEM,2026-04-28 12:52:00
e511a092-b801-4d42-8f6f-c779bb75c429,cards,508cbf97-57d3-4370-b54b-c460367833a7,INSERT,ADMIN,2026-05-16 19:51:39
a95a433e-fea7-4834-ad0c-281fc36e6cdb,cards,4550c882-a69a-4d9b-a41e-fbf7d8e0bdba,UPDATE,ADMIN,2026-03-28 08:17:12
065dba87-1fe7-4a14-ae4a-025ab5740e87,customers,c173572f-ef7b-4dd4-bfb5-4f2ddbff3ec9,UPDATE,ADMIN,2026-02-09 03:47:36
