leg_id,transaction_id,account_id,direction,amount,currency
6929d82c-e923-464e-a59c-2906cb9152d1,3cc50e4f-2bfe-4451-a0a1-966576d9c8dd,9dcb7217-d1e2-4899-b8d2-f7773ac54bb8,DEBIT,417.69,PHP
1d21c8e7-54e9-4313-8348-5506c1e18136,3cc50e4f-2bfe-4451-a0a1-966576d9c8dd,3107e9dd-93d7-462f-acf8-847a165b7e47,CREDIT,417.69,PHP
b143c0f3-5af6-43ea-9bdd-514f0dc466a5,d54a88ae-7131-43fe-ad4d-2c9831e28bd1,b5adb682-97ae-4169-9671-5a27a221f1a8,DEBIT,2043.05,PHP
c94a48a5-5c1a-45c4-b827-8c53ee000141,d54a88ae-7131-43fe-ad4d-2c9831e28bd1,5bfe4f2a-c1eb-4306-915b-a3061304ae4a,CREDIT,2043.05,PHP
83c7559c-ce36-44ce-992e-f9a1cde70276,0c47c52d-4d7e-48ac-ae5e-42d6a5644211,44bfa6a4-9b05-4903-8bb4-4c5aa06e3cb6,DEBIT,8719.36,PHP
b48c56c6-613d-4da5-8b75-73a2a210ba9e,0c47c52d-4d7e-48ac-ae5e-42d6a5644211,acfc8276-3357-4524-9d14-9cd9d580bcff,CREDIT,8719.36,PHP
9c958ec8-12e5-47c9-a978-d3a6a8affa79,ce8e4b43-1762-45df-970e-c8325ae76154,51f353fe-90c4-444a-afb8-45f3d48ba3ff,DEBIT,476.46,PHP
d32bf7d7-bdb2-47f7-90ea-e8ba48ed639a,ce8e4b43-1762-45df-970e-c8325ae76154,68ecf0c0-f665-488a-b0bd-e7ccbab22392,CREDIT,476.46,PHP
c5054b87-3943-4a24-80a3-1ed725739db3,0d022a46-64bd-4433-a194-41a26ce96974,556d4600-daaf-4525-9830-7e9f1bfc1726,DEBIT,3317.11,PHP
c86a6fb2-0f1e-4b55-b4f3-d8536278ec79,0d022a46-64bd-4433-a194-41a26ce96974,43d198a4-254e-4c01-a89b-6842a018f9c3,CREDIT,3317.11,PHP
2b325a2c-236f-4b4e-9a17-c8151e625fb0,9f272ea4-7009-48b6-b3c0-e062d7f6b434,c3186204-c909-412b-a821-050ab5d60525,DEBIT,485.56,PHP
c572bbcb-e411-405a-ae3a-ea22c1e54e43,9f272ea4-7009-48b6-b3c0-e062d7f6b434,1c13da9a-b945-4245-8263-366873491919,CREDIT,485.56,PHP
9b32fd3a-2eeb-4318-8f2e-febc046b1138,2cf501b7-2102-427a-a986-0b1fb017da75,4b843a37-5842-4bfb-92ea-4942bc4db998,DEBIT,1515.4,PHP
1dc76979-176b-4256-8b21-69ead7595ef8,2cf501b7-2102-427a-a986-0b1fb017da75,3aa0d2a7-cd11-4ec8-a9a4-ca4cfb65e234,CREDIT,1515.4,PHP
ec3e0195-a7c5-4286-863d-81ec99c00141,0a442f0b-c25f-4c40-a092-9636b062b534,31be2773-7274-456b-91b2-9dfd949404f9,DEBIT,7029.65,PHP
5b07ea6b-ad12-4d29-b712-99e3abae6e18,0a442f0b-c25f-4c40-a092-9636b062b534,bdce26f1-3a4e-4d19-b065-2aa85ebea3d3,CREDIT,7029.65,PHP
a1fb273f-ee13-4fe2-a48b-c2d340804a7c,1b0733d1-76bf-48a8-8891-ea50c43843aa,512abdf1-4af5-40c6-826f-52b3d292ea77,DEBIT,3236.85,PHP
6a1afb67-7782-45b8-b49d-c8c1815c424a,1b0733d1-76bf-48a8-8891-ea50c43843aa,e9c958d0-e487-4678-b55c-18b6a879d095,CREDIT,3236.85,PHP
ea79a34a-436a-435a-90ee-02eaffd0b941,5c0c1a1b-0277-4724-8f19-d0b7751aa7db,05e336d6-0cf9-46ca-b929-b15a3df6c1b2,DEBIT,1812.21,PHP
a8813f31-63b1-4d61-a7c8-618f0ba8e769,5c0c1a1b-0277-4724-8f19-d0b7751aa7db,54501be7-8104-48a8-aef1-c6b1793feef5,CREDIT,1812.21,PHP
eb59f919-9190-4081-aaba-bfe309103453,28bb5ee6-a341-4be3-b827-d8178250a1a5,0fd59819-0a39-4e6e-9146-5258da9bdddb,DEBIT,3343.06,PHP
03d3e872-a2d5-401f-a9da-783c4e47954f,28bb5ee6-a341-4be3-b827-d8178250a1a5,3eb83f96-4f0a-4773-b0be-1f638eb691ca,CREDIT,3343.06,PHP
ba453019-2efc-45ad-be9b-758584b40d35,b0107f35-7876-4f36-9167-67854de9c1c2,04607a46-3906-4c93-a3c3-e9bae37af6eb,DEBIT,23774.64,PHP
7ebaacff-5580-499a-89d0-22d12ceaaa74,b0107f35-7876-4f36-9167-67854de9c1c2,75f301e7-e848-4619-b019-6eaf45f85f91,CREDIT,23774.64,PHP
86a2224b-dae2-4469-a95f-4981e4b065ad,d87ddd27-f385-4b0c-96ee-c4f1e074a349,030db107-965a-4096-b7a9-53b60c94c5fd,DEBIT,2937.25,PHP
279d2961-ce35-4338-81f6-b76ee190ba66,d87ddd27-f385-4b0c-96ee-c4f1e074a349,3107e9dd-93d7-462f-acf8-847a165b7e47,CREDIT,2937.25,PHP
e01d87e1-2f3d-44d5-943d-dfa04e3c7b51,10777b28-4d58-4332-a127-4e55f9615e12,12ee2eae-fe80-4757-86f9-fef00a44a289,DEBIT,528.73,PHP
171cc1f1-6397-4f04-bf33-076b7376f543,10777b28-4d58-4332-a127-4e55f9615e12,cc367d5b-f951-4353-98b2-b0c6e4b6252b,CREDIT,528.73,PHP
27d7d205-0780-4399-bc57-ec778715375e,057a0c64-026e-4a0b-a6e9-e8751bf0d505,1fce0021-ec67-4a04-a6f1-c728c2e06039,DEBIT,4041.36,PHP
a3f2c5ad-8c03-453d-895b-b50bdf5b00d1,057a0c64-026e-4a0b-a6e9-e8751bf0d505,d2b7f455-227e-4764-aaab-5b516bd508be,CREDIT,4041.36,PHP
c9ab1222-d9eb-4081-a0e5-7123b96ed0da,d1ee76f9-8f75-44af-b594-4a9810dac23e,c1602e0d-7974-4deb-b193-726701ab0904,DEBIT,575.76,PHP
85ffb9a3-0f44-4c77-98e2-025442496c13,d1ee76f9-8f75-44af-b594-4a9810dac23e,522da3ad-0a2e-47e9-87a6-99c50294351c,CREDIT,575.76,PHP
2f4c3100-46d9-431b-8de9-e89a0082541d,72d48bae-4bb9-466e-8907-c47a77f50de6,11f8ef52-3092-4774-afaa-789a32694215,DEBIT,944.84,PHP
9b48d04d-cabd-4527-8a57-cd96069edc9b,72d48bae-4bb9-466e-8907-c47a77f50de6,b4c1fea6-ce90-4b40-bd8b-150252da853f,CREDIT,944.84,PHP
bad8cac4-a359-4d9b-9bb7-93e0a369e0a6,de0d7318-93a3-40aa-9ac1-1b235dd0e404,a21a3804-4922-41e4-9002-6953b5dd05e2,DEBIT,2606.71,PHP
768cd535-c356-4bca-ae5a-f699a8ba8ab9,de0d7318-93a3-40aa-9ac1-1b235dd0e404,98d3a83f-2113-4e1b-bc4a-2a72a2f0e3ac,CREDIT,2606.71,PHP
8cfd6354-3551-4cd6-894f-2acef3ec76b8,c2da45a4-c154-4a9f-8036-6238f1eb9e5c,4d3aed64-9bcf-4ab2-a2d3-42ff047fdd3b,DEBIT,318.2,PHP
685a44a6-32e9-484b-ac86-ed1f2209491b,c2da45a4-c154-4a9f-8036-6238f1eb9e5c,c4a51bab-71c6-43c4-b398-71e137d21c79,CREDIT,318.2,PHP
5faa02cc-fd96-4263-b102-f193dcbc84f5,1531fb3f-2120-4797-bbf9-35be42e242d9,e9c958d0-e487-4678-b55c-18b6a879d095,DEBIT,337.63,PHP
3c44ec86-abfb-4954-bb56-2b85e4c40cca,1531fb3f-2120-4797-bbf9-35be42e242d9,bc3c818f-cc7c-499e-9fe8-0c3baf471b9a,CREDIT,337.63,PHP
06f8de18-4644-4dd8-8f7f-6b2226cf5c47,33041089-4401-4816-a5b1-b8f00e18301a,e5b2d7a5-3b1c-439d-a65d-88115c073dfa,DEBIT,2724.82,PHP
70b68bc7-c6a2-407f-8f4c-0eb568b69bfd,33041089-4401-4816-a5b1-b8f00e18301a,87931fcc-7a71-422c-980b-f34ca9a745fa,CREDIT,2724.82,PHP
0e7b5e93-be64-41b2-ade9-ca14658d27aa,181f6995-7e8a-42f8-a8a4-9de0c2f924e0,0b3d553f-bca2-426a-8ef3-761ec9bcfc8f,DEBIT,1140.17,PHP
963aa3a5-dec9-4aed-b733-b4fcb105d9c0,181f6995-7e8a-42f8-a8a4-9de0c2f924e0,c9bc24e2-3084-4920-87fa-c90cc2888bae,CREDIT,1140.17,PHP
634ad32d-9d8b-48e0-aaef-9d085d838139,a879cb46-4519-4184-8cf8-aa248c7b7104,bc892802-22a2-47bf-ba13-3d80d41045a8,DEBIT,727.85,PHP
ae685c75-5129-4dad-acb1-0dad2457fcc4,a879cb46-4519-4184-8cf8-aa248c7b7104,c42d6f2f-8af2-4090-9845-75eae73a7fd1,CREDIT,727.85,PHP
ee346050-04a6-466d-8e65-92a242f580c1,b23d69fc-4f7d-40e7-b58f-251db04704a5,a3fc3fa8-93d6-4dcc-90cc-0212db223b65,DEBIT,1956.64,PHP
87d8fc80-0efd-4a1d-ba17-90506e782550,b23d69fc-4f7d-40e7-b58f-251db04704a5,b935a3bc-3cdb-4b8e-9287-e3bf13677c7a,CREDIT,1956.64,PHP
a7da761d-1f80-4373-9a23-217be46f3812,ee5fe927-d9db-4ace-9f5d-9d5e6d550dc1,0648a618-c915-40e8-aef1-f4ff7ee6cd7e,DEBIT,2873.99,PHP
d67caf49-6f40-4e6b-a44e-453c4ceb27fa,ee5fe927-d9db-4ace-9f5d-9d5e6d550dc1,c24f1704-ce10-440b-abde-1a5bdfeb14f2,CREDIT,2873.99,PHP
259ce13d-3140-4e8b-b397-ca376a08eaa2,4baf2167-698b-41d1-b979-245e5b9debe6,72a9870f-03c8-4b4a-af33-ad536a9401ee,DEBIT,1865.38,PHP
8a8c6e66-99ab-4e63-9b2c-41629c370c36,4baf2167-698b-41d1-b979-245e5b9debe6,b6c944b0-15a8-42cc-9e37-860fcb9c2e5e,CREDIT,1865.38,PHP
ea00331a-85b4-4076-81b8-319fd4dcf867,731d8d59-6104-472b-a84b-37a4e9a13fb4,658b430c-0a66-43ad-a1ef-0a6f154efb43,DEBIT,434.65,PHP
dade4b03-11d7-4a90-ba8f-e2eb0aec9572,731d8d59-6104-472b-a84b-37a4e9a13fb4,513fb5e2-73ea-4523-bd79-54d85872448d,CREDIT,434.65,PHP
17e5b47d-34fd-4ae1-83fa-c39cf0d83ce4,c7d3d1b2-ed73-4c6a-be26-19bca5e0ccdd,8ce0e55e-eacf-498d-8fce-cd9a0ac78e7d,DEBIT,3769.55,PHP
31ba3965-b4e5-4866-81d4-178278d067c4,c7d3d1b2-ed73-4c6a-be26-19bca5e0ccdd,c52cb5f8-c699-4fac-b5e2-9c36f0d89463,CREDIT,3769.55,PHP
2fc68eca-acf2-4b33-8621-3e2bd9330010,4d329a44-7753-44eb-b7f1-628c5e157f6d,9c98c173-8d6b-4ee2-b4bd-8f20894fa078,DEBIT,1626.15,PHP
b662a5ce-2edb-4373-81c1-8647a41ef95b,4d329a44-7753-44eb-b7f1-628c5e157f6d,c08cf536-2939-459d-8a81-c01accb2833e,CREDIT,1626.15,PHP
1d085322-bac5-48ba-8a92-8cdfaab2cc2a,1f7f7f3f-94c8-466c-ad55-9bf32ad9ca98,9c4be25e-dc61-453c-9e71-07ceeb3cb66a,DEBIT,8207.58,PHP
abb70a6b-8048-45c7-bdfe-a9350a9cdd88,1f7f7f3f-94c8-466c-ad55-9bf32ad9ca98,c161cb09-aada-40c2-8858-02b7d97102e3,CREDIT,8207.58,PHP
b010688c-a732-477c-a1b9-2a60ea0b6d95,8736a47e-108b-4273-b86a-7f8bbdc34bbe,a9ce6032-1dc3-4db9-8c7f-2bdfafde89e6,DEBIT,1716.35,PHP
14ca8b8e-cb27-40bd-abfe-308e7b66a1ae,8736a47e-108b-4273-b86a-7f8bbdc34bbe,6be22b8a-da8e-42e4-845c-da8c7664c73d,CREDIT,1716.35,PHP
491736eb-64fa-4552-ac77-8c33a414865e,c8a4afdd-5e61-4fda-b1f1-ebea6f83e95f,238bfb9e-ecc2-4d4e-bb96-468257d7c600,DEBIT,1408.6,PHP
244e447e-a886-4d9b-9e84-5b3a9a26a0b9,c8a4afdd-5e61-4fda-b1f1-ebea6f83e95f,0682a7f1-c905-4e79-9df8-c54ad259c1b4,CREDIT,1408.6,PHP
65ad5bba-657d-4232-8277-4b1246e12a5c,077afae1-8666-40df-aa6c-968e138a794a,1178e91f-6ffa-49f9-8f39-124f637a776f,DEBIT,837.21,PHP
4a5a5de4-3f89-4a82-bbf2-92244cbc9937,077afae1-8666-40df-aa6c-968e138a794a,6beb5fa0-1f10-4503-86b1-dc65732aa4aa,CREDIT,837.21,PHP
2e23fdbe-9b4a-42e2-be7e-6f42b392190b,dd68a849-af0e-4126-a750-72158e37f903,b55941e3-2335-490e-ba52-68081181fb72,DEBIT,303.18,PHP
e418b3fc-2b87-4309-a704-598f7e327a9b,dd68a849-af0e-4126-a750-72158e37f903,fd5b1fa4-3ad9-4cde-807d-241d886fbf39,CREDIT,303.18,PHP
0fcb0ac7-4e73-431a-971f-790e8bfec87a,7bb8b95e-c606-4283-81ef-96aea403281a,f974f571-1cac-43c5-988a-03e194ad36d4,DEBIT,6199.01,PHP
7899f9c2-6cdf-4109-a782-cccda17797da,7bb8b95e-c606-4283-81ef-96aea403281a,de0eb3ab-75b5-4180-aa5c-b276af0ddbd9,CREDIT,6199.01,PHP
accd37af-5f35-465d-a024-75f843063e49,f3a78179-2141-4d5c-a68d-fab383213ec8,75ab0fac-87f8-4ae2-8f56-43e30f0f68f4,DEBIT,3477.99,PHP
d6b49773-62ec-4bee-8bfd-863150fa3e52,f3a78179-2141-4d5c-a68d-fab383213ec8,e05930f8-2247-4a74-a0ad-901d80090d3a,CREDIT,3477.99,PHP
6f915ed8-03fc-422d-a8d2-88528987471e,b3518d28-7b8b-4527-80cb-488f9b801044,a0a92d76-9623-4c5e-b391-ef723904fca9,DEBIT,1982.41,PHP
605e3c0e-d6d6-4c94-b5f0-0f5271fcec7d,b3518d28-7b8b-4527-80cb-488f9b801044,21e0205e-e44b-4509-849f-6615b73417e3,CREDIT,1982.41,PHP
02f0e0b9-db3a-4198-af7f-d071f462bf75,aecb480c-6ea6-4308-bcb9-45063c9f7d7d,57b8daa9-539b-4148-8135-47ffc8c0fb57,DEBIT,4379.83,PHP
1d81323c-9e0a-4386-ae7e-b2407769bdd6,aecb480c-6ea6-4308-bcb9-45063c9f7d7d,ea5ba311-fbc3-4d61-912c-e8ab8838bc5b,CREDIT,4379.83,PHP
9d236b52-2285-44c0-a720-d17a033a24b7,75dbcb70-c9b7-48e3-a16f-5296cd48489e,6c240035-4b41-4905-b204-5002bd0df6e7,DEBIT,231.6,PHP
536c1751-9116-46c0-bd73-3436ebc6038b,75dbcb70-c9b7-48e3-a16f-5296cd48489e,f43f6dc1-b9e9-42a7-882f-981c960ca76e,CREDIT,231.6,PHP
0f710da8-d5fd-4711-9544-f2a087c4b1c6,bd67e780-2601-4d1c-b490-e6b96a49d7e6,9dcb7217-d1e2-4899-b8d2-f7773ac54bb8,DEBIT,1099.63,PHP
9fee1b3c-efc7-4453-a356-bee27a1477d3,bd67e780-2601-4d1c-b490-e6b96a49d7e6,3fe45c9b-2fa0-4da5-86de-f95507a71603,CREDIT,1099.63,PHP
55d72230-b4b6-4743-9ce3-a19404b44458,2a0367f2-773c-41f3-93f5-0d0fc4e6e170,e03209d3-4f45-4bca-9a92-f9c92f587679,DEBIT,226.51,PHP
c6d3c8c4-65e9-48cf-b863-cf7f2ed3220e,2a0367f2-773c-41f3-93f5-0d0fc4e6e170,0f8d83fa-c0bd-4947-9144-6ec4a226e31d,CREDIT,226.51,PHP
8838d030-f91f-4429-b8aa-ff1b4bbc7291,f6d96585-a444-444f-b267-9e3402152292,fd9d42a3-5aea-4197-80b8-b040773cb823,DEBIT,9307.13,PHP
94fc6ce8-bf25-4c66-a4d0-4481f85ec288,f6d96585-a444-444f-b267-9e3402152292,51f353fe-90c4-444a-afb8-45f3d48ba3ff,CREDIT,9307.13,PHP
e753f653-7e80-4919-b14d-c82dabfd1ef6,583f59e5-1c45-44ca-bc24-012bc6839d19,09f119f2-5526-422b-9191-1617a9aec011,DEBIT,5259.93,PHP
71feb3da-632c-4681-baa9-dfba376c3665,583f59e5-1c45-44ca-bc24-012bc6839d19,d4ac63a5-7390-4020-a106-6aef5ecbe08a,CREDIT,5259.93,PHP
5b0de298-ca3b-4fb2-bd57-86a72cb5d7cb,e3e44a7a-436e-4277-9300-25b45c62d63a,c4cd0104-7e5b-4822-833e-be5ee7ce9287,DEBIT,6442.21,PHP
b85448ff-055a-411e-bdff-4a35ed35b2cc,e3e44a7a-436e-4277-9300-25b45c62d63a,c20bbdf4-e351-49dc-8c52-6ec0a3e9f913,CREDIT,6442.21,PHP
74ea969c-a4e2-4e4d-ac30-54f10cdfdd0a,53553566-e46e-4c69-826d-b9528e88bca1,f58e5b40-ac46-4bfc-aa86-d62a3949a59d,DEBIT,6072.35,PHP
2115dc54-e664-4626-b87e-4ac0856c9c43,53553566-e46e-4c69-826d-b9528e88bca1,82d7637a-2c35-4c16-82b2-0bc71023f1cf,CREDIT,6072.35,PHP
3201156a-eada-4a82-8d69-28a8737baf0d,c3842329-2965-4a5d-ad65-baa320de20cf,6650f22d-6e64-431a-94f6-64cc0ba04653,DEBIT,4433.56,PHP
72a3043a-6e8b-435f-b154-1c3fa84a055a,c3842329-2965-4a5d-ad65-baa320de20cf,52e6412f-fc5c-4465-9ad1-9eeb0743ff1c,CREDIT,4433.56,PHP
bf9ab214-1b43-47f0-981e-91393d4cd6eb,5f3d6b0f-a087-447d-aeb0-126062d5b0dc,6cb3e309-7954-438e-a6d3-e645eb91bd65,DEBIT,523.18,PHP
9d184666-e959-4663-8d2e-6334238fe8d2,5f3d6b0f-a087-447d-aeb0-126062d5b0dc,9b1a9712-8a7d-4b6b-84c2-6bb58979ccf7,CREDIT,523.18,PHP
33513ee0-2a8c-4c73-aec4-a861d629ddf6,4cb06e0b-5b47-4ced-b32e-f43f89315588,cbc22204-0f88-4ef8-9976-09a46037aae7,DEBIT,1797.77,PHP
633ee93d-90f6-44f1-88d8-5b83cf3c1a89,4cb06e0b-5b47-4ced-b32e-f43f89315588,3fe45c9b-2fa0-4da5-86de-f95507a71603,CREDIT,1797.77,PHP
cef430ed-8629-475f-9827-ac93664d2098,a66ebb1c-b074-44ad-8947-84f5c9c0e7ba,6be22b8a-da8e-42e4-845c-da8c7664c73d,DEBIT,3200.84,PHP
62caaa3b-d3f3-4acf-a1ee-7abfa41bca6c,a66ebb1c-b074-44ad-8947-84f5c9c0e7ba,12b8a476-acaa-4357-be93-b486619a4b45,CREDIT,3200.84,PHP
72c13a7d-58b4-4b4e-a790-3ca70f11a57a,d9bb250f-3e0e-4088-a610-096fb14ee412,ca8ef865-f199-4b2b-96ec-2659cb1f8bd9,DEBIT,58.13,PHP
3a90e665-e905-4ca2-80cc-513d5a087760,d9bb250f-3e0e-4088-a610-096fb14ee412,2bbf23fc-99c6-4380-b020-433d56e9673d,CREDIT,58.13,PHP
c673863d-75f6-4494-b4ef-e3b3f7643d58,910e842d-34ca-48c8-97c7-2a85c2a8d2e0,472cdb53-206b-4cb3-a31f-a90d8f9de959,DEBIT,1099.1,PHP
e566fc1e-dd44-4434-b138-f4ab2b08dd52,910e842d-34ca-48c8-97c7-2a85c2a8d2e0,f51daad8-2576-4de9-9d29-7ea0b0f21961,CREDIT,1099.1,PHP
7a957ea2-c582-4b09-92c4-96835b2522bc,08636b7f-9c23-4329-ba3f-02702183fd36,669ba0c2-10c5-40b3-bd1e-c5cd9429003e,DEBIT,681.56,PHP
c2c10d8c-de71-44b5-b553-33e519922ce2,08636b7f-9c23-4329-ba3f-02702183fd36,6fca79a5-82bd-4fc3-8a5e-c15b743e5bb3,CREDIT,681.56,PHP
095866b2-725c-4d5b-9f5e-4313bf3353c0,fd7f375c-edc4-4300-ade8-2267f0be92c7,4c20f03a-bc4a-4b39-a85b-0f6819fee4aa,DEBIT,3209.63,PHP
340b2f16-183d-4f91-bb1a-1ed495a9d21b,fd7f375c-edc4-4300-ade8-2267f0be92c7,35e7973d-f801-4f81-b1e6-e4851a0fe779,CREDIT,3209.63,PHP
c3d2ff07-7637-40ce-938c-372af4e34e03,b5ba7b8b-f119-488b-be22-e8d3d4ae580b,a6357c64-4f97-46e4-81f9-3ff3d7af6cc9,DEBIT,423.25,PHP
d37d3f66-4555-4776-894f-3a176df61742,b5ba7b8b-f119-488b-be22-e8d3d4ae580b,a7ae14f4-aeba-4bc8-9336-c9cdfce16379,CREDIT,423.25,PHP
ec4e4733-5b13-468d-ae9d-9b1de8a02b61,467d969c-8c86-4b05-9025-df913b9c6f44,df074036-99fb-4a2c-ac52-4006ea679709,DEBIT,5357.08,PHP
0e03d196-552a-45d7-ae22-7d4b5f622f41,467d969c-8c86-4b05-9025-df913b9c6f44,61cd57c9-5e37-4ccd-8116-4b374e104a9b,CREDIT,5357.08,PHP
772efc05-cc63-44f5-a0da-7914de32b373,306896bf-6b31-46d9-9e7b-3589a198c399,c42d6f2f-8af2-4090-9845-75eae73a7fd1,DEBIT,1861.78,PHP
87a5649f-9bb5-4f2f-b949-0ffa1d0b9775,306896bf-6b31-46d9-9e7b-3589a198c399,61cd57c9-5e37-4ccd-8116-4b374e104a9b,CREDIT,1861.78,PHP
eae074a1-26ac-4245-8272-2ac9884b9a74,2c343f07-cb45-4873-96ee-099cd1bafd6b,dc917f76-9028-4760-bd8d-815d6b6a097c,DEBIT,161.33,PHP
bf7b621e-4937-4c94-afaa-3c47c841d5dc,2c343f07-cb45-4873-96ee-099cd1bafd6b,2c734805-0a36-4059-a60b-667b37d26194,CREDIT,161.33,PHP
b2f75758-a7ff-445c-a8b2-32fab34f43e6,2eb44a24-4122-48b7-a7db-8dd941704b83,c0ea902f-4606-4fae-9d92-4b9132556804,DEBIT,1732.31,PHP
588d2996-7f67-4995-a8bd-cd77926663c2,2eb44a24-4122-48b7-a7db-8dd941704b83,9880860f-0277-4b9c-b4d9-fdd7f8130d68,CREDIT,1732.31,PHP
85c49788-4022-4117-8fc0-347e6167ed6d,3bdbfd22-fd4a-4695-bdd7-61c3dd22d58f,0b3d553f-bca2-426a-8ef3-761ec9bcfc8f,DEBIT,2247.21,PHP
6139cdd2-bfe2-4b13-a8c1-cd674a29350f,3bdbfd22-fd4a-4695-bdd7-61c3dd22d58f,8c4a6513-52f7-4c27-90fe-57c85c093a2b,CREDIT,2247.21,PHP
e53bf511-6dee-421b-928d-86683bd20f91,c7ba8d65-c5f0-4d91-a082-d900c149a66a,d7198d5f-96ca-4e8c-9674-a1bd5f16ad7b,DEBIT,478.84,PHP
f7bec53a-60e7-4514-93d4-2e8cd5fca3f0,c7ba8d65-c5f0-4d91-a082-d900c149a66a,4faf958e-2855-4468-979c-4433381bbfde,CREDIT,478.84,PHP
aac0aaab-d630-4390-b531-8f6d0c234bb5,e853a097-dc18-4c2e-8708-0d0d3724e01e,dc917f76-9028-4760-bd8d-815d6b6a097c,DEBIT,1714.46,PHP
7d7479de-5dd5-44b6-a6bf-02209fe13ae5,e853a097-dc18-4c2e-8708-0d0d3724e01e,33a1a220-bca0-4698-9220-807c181fd821,CREDIT,1714.46,PHP
4141f885-a505-4785-b40e-08909c0b8aaa,0e5c7a89-9269-4722-8268-7f98f9bcb639,85ff43c8-f56f-450b-aabe-b0db54ad2130,DEBIT,3387.3,PHP
d4c06a3b-abef-4e54-8ecd-480da77269c1,0e5c7a89-9269-4722-8268-7f98f9bcb639,50672ee1-46e4-4a25-a870-e54c189f2264,CREDIT,3387.3,PHP
6cad977d-1822-47e0-ac3a-0ae786dc8e93,b7140f20-6c97-4815-afb5-633b4eeb1fac,8b19cc97-874d-482c-a727-d674d6523be1,DEBIT,4209.09,PHP
47d4ca04-f1e0-47ef-b2f5-8037052fc030,b7140f20-6c97-4815-afb5-633b4eeb1fac,27d2fd0a-7d84-4e57-afea-5101e098ed1b,CREDIT,4209.09,PHP
cc37b7a1-49e7-4dbd-80a3-2f6db1ff26ba,50da2d07-624c-4d60-be13-fea8ead9e7a5,32fab18a-0fc5-4c5d-b10a-07bca65d3d0b,DEBIT,175.66,PHP
da9ac6c7-dd55-4e89-97e5-41b888d08b56,50da2d07-624c-4d60-be13-fea8ead9e7a5,f98282c3-ad73-4852-8e89-b765ac649d07,CREDIT,175.66,PHP
d0d3720f-e542-480c-9eca-7cc75bc5394c,82d522ee-8da2-474f-b987-1c3724bff051,0572a063-6256-4f9d-bd28-cb09b0796242,DEBIT,630.78,PHP
cfe8d8e7-011a-40e8-b9a8-8a096eca2f7d,82d522ee-8da2-474f-b987-1c3724bff051,5b8bfe00-6242-4a27-9bcd-225f3cb4007e,CREDIT,630.78,PHP
efb11e81-d1eb-4b30-8503-fded50f003b9,aa43fbad-7a3c-41f9-b603-7d75387482a6,88acab5a-7789-4512-b8d5-5de055e40491,DEBIT,2869.92,PHP
58c3d801-9ab2-4bbb-ad37-da53007b7e06,aa43fbad-7a3c-41f9-b603-7d75387482a6,3278d352-f674-4fc2-a622-22fb698ef9be,CREDIT,2869.92,PHP
0f43e5a5-5a2d-41f8-99be-d2e0f6445e45,e19d9158-a2b9-44ca-8e7a-6f55f80cbff3,4ba1f4e8-3a80-4145-8db9-006c3a9aa906,DEBIT,1015.68,PHP
50e3be56-3ae5-4f5f-b770-c03b7636720f,e19d9158-a2b9-44ca-8e7a-6f55f80cbff3,5ee3fbb2-7121-4378-995b-ee1e451f075c,CREDIT,1015.68,PHP
b225f06d-1fdc-402d-ac76-3eefbb157a30,e6f5cb3b-eea5-4a75-8071-56cf3f9ea11f,8ea71223-09ea-4401-89d5-3bbae6c6f515,DEBIT,1193.84,PHP
556a7d5e-fb55-4849-8592-3f21a4b44bdf,e6f5cb3b-eea5-4a75-8071-56cf3f9ea11f,6894bf42-ffd7-4f4b-b9af-5ae43d5b3f1c,CREDIT,1193.84,PHP
be6b63f0-53e1-42ef-b9ed-123c3c7836f5,b791bbe8-e63f-408c-b9d0-79dbacccecac,98a605be-01c7-4523-b442-2220bd09bac1,DEBIT,9598.58,PHP
072ce54f-9dc2-43a8-8e59-836cb56489dc,b791bbe8-e63f-408c-b9d0-79dbacccecac,54501be7-8104-48a8-aef1-c6b1793feef5,CREDIT,9598.58,PHP
95a2d773-439c-42ce-ab44-d63775b863bd,6d4d1304-1e3e-43d0-896f-fb2b7eeff4bb,e1c79c7e-07de-45d7-a391-3b4e7a202f52,DEBIT,947.21,PHP
4b8a7f1e-d648-4a5c-b5a1-e5a744e66eed,6d4d1304-1e3e-43d0-896f-fb2b7eeff4bb,f2785d8c-157c-443b-b5ef-9a4f62f06534,CREDIT,947.21,PHP
f601ee68-4d2b-433c-9872-c6e3594a9ead,082a8189-9238-4d91-b476-cac924afb87b,7a79a30f-0b2c-41b4-a5c1-4a7720dab0f5,DEBIT,65.24,PHP
c60d644c-64b1-4f4b-a5a4-7007ff805437,082a8189-9238-4d91-b476-cac924afb87b,e920da98-12c6-4261-9f73-81b381f57076,CREDIT,65.24,PHP
57bd2801-cd3f-43f4-9be0-1b60ce38ad36,14a34a5e-7e8e-48dd-bb5b-fabf7d0796d7,46fd1b61-aeda-4362-8a42-927b0fff31dc,DEBIT,14802.08,PHP
d2b9c6f7-782b-470f-9e5e-366e3b97d573,14a34a5e-7e8e-48dd-bb5b-fabf7d0796d7,c9eb4f12-594f-4de1-bb06-0ef8a95da745,CREDIT,14802.08,PHP
120991a8-d6d4-4e4a-a2b8-1c733e3a99ac,0980570a-bb71-442e-a6ba-22f398327f5d,7b995a11-7cc6-4e93-b7cd-a5b55d9c54db,DEBIT,7884.4,PHP
