alert_id,transaction_id,analysis_id,alert_type,severity,status,created_at,resolved_at
35ce3b29-9143-4db3-a36a-e7719950cf84,1a7f5f0e-ed1d-4201-bc88-02bbc1b6ee31,83b88d4f-7a6e-4897-9754-8c9ba9fcb123,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
f1271255-a96f-42e5-8664-3a8b30331f72,160a070c-dfc8-469c-989d-3e5fe8f8d826,ba25f0af-d68c-4e12-be38-3ca1df52c086,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
e130f6af-6221-4485-8519-3e05e7bc3c30,49600c8d-6b92-446b-b4ff-ca192fa9392a,fba78115-d981-4dd8-88ad-b2a2045bb19e,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
069e6967-ffea-42b4-bd58-c4af7863ac40,4ef93e6a-5e5e-45d1-bba0-11ee9115b821,a541a824-c63f-4a20-9eb2-464d5bb24fa0,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
9cf5044c-f8ed-4e2a-aa4b-a1bfefd7dbad,73991b73-ccb8-49be-9430-b9c4a62ff534,ad9f0d8b-2902-442a-a569-6a9944132e93,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
8b5bdd20-de8c-444f-869a-4df29080ca8a,91af0ce3-cc34-4886-a8ca-32578108cf17,d52856ad-d66f-4d23-9cce-a54f5ed4d40f,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.213014,
ad4ff835-4c0c-48d6-a541-4711ea60719b,659ddc5b-d55e-4d4e-bab2-d24cb06a1862,27d9b84c-c3a0-43d7-a213-f7c83d916bf8,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
c288520f-2c1d-4b2a-a4f6-54b4349ab116,b9e2572c-ae99-48bc-b8ea-1fe68da3eead,966ec826-5a27-448c-8aab-5fc6a726fc57,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
62efa99c-f356-4365-b459-b87d909a2e91,d034a295-a4e8-45e7-9f73-fde22aec09fe,c3ac4db4-a2c3-452a-9495-478ffb53d396,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
dbf81da3-e8c6-4ae5-9e14-51d15eabfdfc,f617c914-5c62-4306-9693-e01b1eacff7b,5f0b805d-599c-4e0c-94b1-b6ba10cfa658,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
24e7d483-c2cc-4c62-a358-f229494cceda,a1c7f5d6-1acf-4446-9ad6-b72730383445,109f4ead-5a94-4ffc-a2fc-302c1f7f5444,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
aef6a310-fad7-4686-a907-a4a1c95e7474,3f8e26b6-3869-423c-af1b-6ed4e1e2beff,24b7fb16-0a60-4916-85fa-93cb9bf138ba,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
ef2139a0-3397-48c3-b43c-654d907a3ecc,6e6579ba-c17d-41ad-9ec9-ceb15ac06ab7,e516df11-d80e-4708-8dfd-2244fae53753,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.213014,
800cb532-77de-4f7c-a244-cec9ad48104c,036768cd-cdda-4e18-99de-1261743317a2,f9fad6c0-954c-4c54-a3d0-7590a078af7b,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
9e6a36d7-f587-4899-af44-006624a59e0d,16188ca1-df1b-44dc-b565-eb93bb691551,d1421494-dc60-469d-b29d-2b24f405aedc,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
d48a32b3-6213-4a28-a1d2-2ea83f38da93,2186a2d4-243e-4018-85ae-74c671e22492,1c322ddc-b486-4401-b34f-e7c31204d8b4,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
a1dd4413-5ed3-4c3c-9020-e8a37f96b2ff,b6b7055b-d082-4144-99ca-da8d7e3af550,672a2869-5016-4510-9566-f580c9086083,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
9fa58c97-134f-419a-bc41-94e5ac154ff3,d56a3cca-4777-4ae5-8b32-4bff7f2ab798,37a21b97-e6e8-417c-9248-bc0bd6293ab3,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.213014,
8a7a35e9-71f7-443a-89db-7bed0a84a883,83a0c29a-dbe4-4237-8971-57d11d8c41e6,44967dab-74ac-487b-a9f0-d3096e94d443,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
8fd051ef-6c8b-44e6-9506-5b69d11b69d3,d26ee8c0-46f4-4fde-aaca-d03a4f8af243,0835dd31-3d2e-481f-9103-af4b28fcbead,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
8526d6e1-a949-48ae-a863-3ae30f63aae0,452a63f8-c5b5-4b10-8d8e-2dfb3911a4e7,ff084f6f-d9d4-40bb-9e7b-d90ae0f419aa,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
33ed1928-7e02-4652-814a-73fda96cf50e,95df64e1-242b-4e02-a516-8f460254ce48,c1bc5c0e-6edd-4b8e-bd4c-dd5b60385b9b,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
2a83486f-064f-493e-82c0-cd6f05e009e8,d8e1da20-4d7c-4bf8-859c-292bac572959,23a80c04-cde2-4d74-8ccd-cee7278b9bbb,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
f84446ee-40c9-4079-b68a-8f9aef3ae92d,3d8ce1e4-7079-419b-a71a-a4c895fc5e89,c7d03e4c-7e53-4723-92a1-6790691388de,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
292cb97a-2a9d-4d9f-8074-9c0abf72a16a,d91a3bd3-2186-4177-bd96-1f5ea71b50cd,0e73fb1d-2250-4708-bb18-42bc2402bb9d,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.213014,
d9d8ad89-5d15-4797-b842-f7330e976f79,89dd5b4b-f1c1-4180-994f-3fdd4d2f5fa5,74798100-739e-43ef-b055-4b4e08ffafed,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.213014,
bca75957-d236-4cce-9442-2f3eae0a0d22,dfaea2ff-db44-4479-9a6d-ffef303e5bf9,5e719d37-d892-4236-b389-67f59663dee8,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
1cb36b90-4649-4690-a20f-74252af64475,44a16217-f1dd-4915-92b7-f8ec06e5f7a3,df8295dc-1ae6-448c-ac51-cb84ba9ecf7b,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.213014,
753ad369-bc4f-4528-95bf-36b085b13867,6cfb90b7-18ea-44f3-90e9-321c93cced60,9c5c95ad-244f-4c56-9cc3-9eef0ac8c80c,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.213014,
2f0d4f83-71b4-4566-86a1-5757ebd0ceab,2f178677-6c8e-4ea5-8aca-6ce41ee8375a,d8548119-a96d-4b11-b17a-7736a91a409d,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
aeb41672-4d33-4fd5-9b06-40e1630c88ae,1a7c9397-bcb0-4e2d-a440-500cd01ec3cc,c164b0c0-da64-4647-b768-c4f536e0825a,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
d73b384a-3b10-4d8e-aeb4-19c60fc44038,f61e72c8-a71b-4bc9-a882-bc562d5358d0,890ea2df-d5e5-4774-966b-e7866193b9d1,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.213014,
f81898bd-88f0-4481-9f26-2731ea830d87,59e1bd99-c94f-4ed7-892d-fd8d7018cdfd,f6e55491-dee6-483f-b4cd-00157fb9675d,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
7fd34c52-fafd-4a9e-a033-dd712d34d311,b8449ca8-e438-4d24-b86f-1bbd2e102e90,285c46fc-22db-44fb-9ac2-a6f4e9f842ff,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
3b8a961c-b8f0-4af9-b99e-c689f102bb85,94974924-45f0-4542-b70a-1e2aaf1bcdd1,8f817fc8-c0a0-46d2-9373-0704a115684c,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
a0207628-76c3-4b7c-a1ab-448878c8739b,a735954c-3e7d-43f8-88d1-f4799b55e67c,cc84880b-704d-4a78-b210-c5a4b42afbee,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
97b0653b-5955-46bf-99ec-b4a95aa0e1ac,6c6633dc-6fb2-453c-a7ce-0137a6544ece,74d17210-3607-4502-82ba-39289fb4fb16,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
6fe27bbe-5479-44a9-a232-443b1d9a4dae,df0bcd40-ce26-4b38-9a0e-aa9c96d819a1,45d0cd76-6b51-446f-b3ab-d3a0a01032cb,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
373470b7-a76e-4304-ac19-e130e267bd45,3c4d3c36-0425-4d69-997f-29682984e803,bd9fa52e-b7bc-4f78-b51e-6d07f7f9a6a6,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.213014,
376cdea5-c50d-4e1d-8844-d90bda1d1deb,c68c9aee-2017-4955-9b4f-02c9c9a69d51,f5148472-5adb-4a35-b44d-1a8641c92d65,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
79dc8017-0a7f-44dd-8165-67441297a294,7f857180-f3b6-4cce-bd81-ffa566807206,b914cd37-893e-4ab1-b374-f30d89d03776,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.213014,
3d502771-d226-411a-b6e2-19d8e298018c,f1ea4322-2798-4c3b-beb6-beba8bd78b3b,b9ff0a1b-bf57-4920-aec2-1f6c034a0373,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
4ea4dc12-c60a-4a3d-8cce-d2202866a3d8,0616807f-8ef1-4833-bcfc-87b044eabe32,9d447371-8e8f-4b98-95a1-09a874f63e79,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.213014,
acb10b6b-48cf-4213-9daf-8e6450071d27,8d40bee3-9fce-4dc0-9c51-86938e3cc519,53ecc5de-14be-4750-8e2c-29f1d45e8489,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
2e5ee0cf-9747-4425-aaa7-f1d86158f1df,2e3e72e9-701f-43f1-85dc-f365415a62c9,e04f1510-9c32-4750-af9b-5046cfd9b4a1,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
1e250b74-f4b1-4f1c-a1dd-69ac9fd51258,aa02e4de-82c1-4cf9-ab92-be62002e14e9,8a56456c-ffa4-4509-b2f4-a465f3ae146b,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
581961e6-17f9-40ad-85d9-b0f0668497ff,c2e470fd-ffd6-415b-baca-93e264c8d5a3,f94ece43-dcd0-4877-969e-b00ea9545fc5,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
82f4199f-3618-49a7-b268-fb8a3b9fc68a,d5eb330c-a823-4d6d-919e-1b9c7a29b0df,9aed312e-7d5a-45d5-b240-429fbae9dc4c,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
418fd60b-9ce2-42e1-af9c-4286e7a95ee9,9bebc577-23fb-4bd1-b337-d03b003678a8,0197e541-31ab-49c8-9183-21324cbd0453,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
5f6adf0d-174b-4f11-a2ab-7ebff67952ea,5db90e26-8a29-4342-89da-c6d01ee57ca4,c91380af-c7b2-4a9a-88f3-0678974151cc,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
4345b7d2-337f-42aa-9c75-1eb91420189f,6aa80184-1d5d-46cb-a6ed-a6cb09783708,e1027852-610a-4ef6-ba54-181cb8f3df41,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
dc958d9e-6426-4099-bea9-ee2f18174aa9,c3ddb6cd-4fd4-4908-a8f3-55992727f02a,e73426e8-a795-47ea-9da8-5f345c0fccb1,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
7b4f7846-0338-4eb9-8f43-19a94c614164,06837e15-9312-4634-8a8c-79eaf00ad66f,804700b9-0177-439b-ab46-66b57950f7e6,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.213014,
8552f230-f944-431c-881e-c1da8e84546e,e3947fbe-0d75-4c25-9fd9-d2923d8ab3fe,dedfdbde-dc5d-417e-8a7c-5b905f19852e,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
33fb7d5a-e7d9-45af-857a-c9a976a27092,c445a5d7-4900-4815-ab84-8475aa1241af,1752db6e-a9d5-4cf6-9a8b-94e265e23d1a,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
c0594e84-1384-4624-8d4b-32a3c6c1df35,6ca46e87-2cf2-4613-a43f-bdee5ddb2f38,ea5f2c67-c681-4e9d-b1fd-35586331aa0a,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.213014,
ec33f437-7015-4564-8561-6c2e0c5537cd,e1a9102d-8ef6-4605-87aa-a94ef9dce04d,d52b8152-c3eb-4f82-89e4-f8398ee08e94,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.213014,
72c2cfd7-1ca7-4997-bbef-4b814698d507,f5d9bdfe-afd1-4ec9-b333-232da6c96879,39a0dbda-5828-445b-a211-216a4f70da5c,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
74fab401-018a-4acf-b68f-96b436fa96dd,245658d8-f928-489c-9b4d-52ef98c56654,d7c0144b-2026-4f5b-b1cf-5db8c4bd3980,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.213014,
8ca3f325-fd1c-49c3-932d-65a925b74c9b,a15ab19e-cbd6-4a4b-b276-0c2a5590c59c,64df801c-464f-4dce-838d-d12e4ca92848,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.213014,
d10eaedf-7521-4732-9064-2659f0fde2ab,8b8072e7-b078-4c74-8674-3c9fa9933fa4,b41cad13-423f-4468-a731-ce70cbba2aa5,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.213014,
412a4d80-3cf1-43c0-81ff-192fe5af2d47,495dcf58-0e61-4327-b734-20558fc09e37,b0e74431-5f93-4462-906b-4fcc8cf1b9c3,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.213014,
d8ae6db3-a1dd-4fde-963b-0ee57390c33e,e76d97b5-58c8-47a7-b8c3-81ef1333a497,2b2b118e-674f-4f5b-8526-8ce26d1ecf16,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
ca180fd4-4e70-455e-94aa-ea1a4a3c8958,bdbf2149-13b3-41d2-9f45-4b1ec42a1a2f,4249dcc6-cd73-44de-a169-631c041d2bfd,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
f935844a-c398-43c0-b0cd-fb809ae01e71,85462108-f6e3-4564-8b4a-b1d941fcf994,28cb893a-4d01-42ec-981f-41826058f472,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
2aebe28d-90fa-4955-a275-4c001b593878,aaf85399-361c-48c1-b190-2c7130bd8cf7,53121905-9c5c-443b-8496-65bbd1382549,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
0106a571-cc6c-4d8c-b2d6-e8d5a0b45687,342d7021-39dd-4541-9585-fb95a344db80,38b33e37-ba20-4a12-9fa2-9c7d72d81eca,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
e7d26826-69ce-44d3-897b-c815f9e329a7,18df2e8a-e87d-4dac-8b79-29258477e526,5c70c983-334a-4ca3-8e23-5c939f363bd4,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
6902e7d2-d18f-45e2-b757-58b378987fb6,35645da2-6296-4ba2-9f74-51520dcff7a1,a869b330-6cb7-4b14-b2b1-e5cfda0eef43,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
37998c27-00e7-4cd3-a3d5-934867ecc311,a5537303-251c-415e-a880-50764d6f3a66,72e53c5c-b2a7-439c-bd26-0f2bcad6a58b,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
8570f5a5-fe9b-4524-a4af-cd38f845e89d,f109c64b-8369-4617-b361-eb9f08110075,f23bb17d-614c-49c5-832e-799715e0a00f,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
1c6b5e43-76a6-49ca-bcce-5ce667ed80a0,908f4e14-ae67-4102-95ff-80f9660b2b36,efc10842-1874-41af-b0a4-3477838a19e6,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
551dd6a7-328f-41c6-9de3-6ec153d14e86,7e57d51c-8af6-4acd-817e-341e2680357a,e29f9191-4bf9-412e-b551-77de97f7931b,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
aaae9429-ccf0-46a7-944a-5c9c942758a8,9ef4faf5-d254-4784-bac4-3662e43dd25e,c73ee9f7-dd03-4743-be22-7c5234968d14,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
20c5e9d0-ba5a-4e60-a39f-80faac208c52,3ff1ef06-1834-4a2f-b85f-c1ec87be9eb2,40cbb485-0e0e-4d0f-abb7-bc14f8cbd959,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
60b9b6fe-dfa7-4a2f-89b8-938549271b8a,b8fa4ae3-adff-4c13-83f5-a1e70a64324c,38bbb4f1-3fac-4273-9ab5-c6c8419ed359,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
536ef6d6-8ed4-4544-93b6-b7e591c7ea9b,7c0ab667-282b-49fd-935e-b7db05007d92,b15bbd9e-9ff0-4136-bced-a40d59ab18f5,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
41318cdd-2069-435c-84bc-84fe1cb75853,3c2a27a7-f039-4113-92d6-213f8dba58b8,ce7ca8e8-df52-4a67-92e5-bceed46f44ee,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
6a8bccfd-2f36-41ae-899a-ec090d72aac5,6afbb9f0-67b8-43ad-812b-9953e1272ce4,917da1d9-20fe-4a07-b053-ac6fbae3140a,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
3a3cef08-cfbc-478b-9790-63e17d998c3b,b6ca812d-1865-4d0d-8307-af3ce8528ae8,fb5b6996-85f5-4f49-97b6-d2eab8f422dc,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
a699c08e-9ae7-4565-9614-8caed6c77366,4a655459-c22b-440d-8359-8ecfdf7a3859,a825e43c-87e7-4620-919b-e65b4a520001,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
4164e856-2052-4073-9a85-0009503bb080,f310bb37-9d1f-4f10-b790-da1e14fef5e8,c53e7c74-a506-452a-9576-eb15158287d4,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
8918ed7d-13dc-4704-9c71-c73ea0e29061,9c2d47a1-0f9c-4a47-8b47-7e2ac44a6a06,192b575d-6bd9-4c7a-8331-e5d5dec181b5,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
876780e8-262f-4fc0-bc9a-6459a4dae0fa,6a069e3c-43ec-4439-b3d9-65963307c793,81a4ec76-2e60-43ee-adb6-042b291f9932,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
79ee2b99-f735-4bdd-93e6-9d668def6df0,6c13eb55-87e9-4acc-a029-e3dbee9c3171,6cbd1ff9-a1a4-484e-8270-651946276782,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
ba09bdc8-c12e-4dae-9fcb-c11c40da3f32,a98e7c2a-a9e1-4b58-baca-b79f80635128,e3f828bb-6f3c-4748-9789-f55bac40586b,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
489a2766-5cef-4ba1-a26c-6a7a2af52b05,03c19d15-a017-4f89-911f-d0784d9debf9,41ccf493-b784-4dcf-9eb1-394f66998f36,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
a53e25b1-e01a-40cf-97d8-8cff741800dd,bd0d0b84-3619-4333-adfb-f0cec6ee7bd6,aa473340-5753-442d-9c44-ec9eb1d27a0e,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
648e9335-1ea1-46ab-b287-1f06a68c33f9,7ca09a04-e6fc-4716-a3eb-dc7793406ad6,08794728-865a-4712-9f8a-8f9671fd6bf8,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
5534256a-6d6a-4d9b-9bd1-463b343e4ba0,137338be-4592-4072-b3d5-4e0ede3eb270,67e3a2ff-4f4c-497b-805e-1a7cd0d17d05,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
4f81f1bb-eba6-4124-b1b5-5c239a1372c0,d5cc1176-e1bb-4e5e-a10e-340a50d8e3ff,18ea25ca-a4ce-4f79-bdd4-18614f44ca94,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
ce31d4db-bb4e-4288-961b-cccf769a734e,ac2fc588-aecb-4ee1-b07e-064112de3ec3,6d3004f8-99a9-4c41-82a9-18bbf9c142eb,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
60e800c5-0319-49dc-ad3c-8f9de36d9c25,96957933-93fe-497d-a6be-ec0f95995b45,584c3a60-f511-4d0d-b9ba-1ed83ce3fcff,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
72307c69-b4ce-421f-b2c3-84e86475fb6a,5bc03aa3-1940-4a95-8bef-e21b6735d593,cd752c0e-7e04-4729-a3d9-026e345966b0,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
5dfddf62-fd73-454f-81df-35f9c413d7ce,46b8821f-daa1-4949-b8d5-de40ab2f06cc,5c260def-60b9-432c-94ba-3e38cbb5898e,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
4d130e80-dd24-4ada-b377-afc349313214,2e020005-0e2d-46ad-9024-c698987fbc0d,62f4d387-aad5-4abc-a506-94bee9ed73c2,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
d5bf0def-d8c5-4a5a-9db9-0b545cc9771a,3caf1f18-56be-42cd-a4c5-b44e9583c83f,90378803-6b5f-4399-a5c3-b08a67d7e62c,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
ae431f23-6039-401a-812f-af8452447e8f,58c333d4-74ec-4b2f-8866-7ba60a6005e5,d1dd0f70-c04a-4683-9a8f-5ec312d28dc3,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
fcff3b6e-4998-42c1-b4b9-b71164f14c21,2d1bddc6-786e-4fc4-a2fa-a419a29add8f,510ff73c-93db-47f0-8420-e09b56a9dd74,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
67aef507-64d9-485d-b9cf-cc603e7c2eac,373fe5b8-e9a6-4f88-8649-8b633e1e551b,574d9835-e308-4b61-88df-ebf3d08806bc,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
02b0f89c-a48e-4ed3-b384-61400950e462,8f8aa4aa-c537-45c7-8436-71e9bad3f4bb,7bb35dbe-146d-4214-a73a-3cb8648a3893,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
b86fc815-2891-417a-a155-0f035154fde7,1b2e9ae1-e208-44f5-bc41-53456c45e8a9,45c6585f-075b-4737-aed5-056b594615e7,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
29bcc190-10ee-4f9f-ab8b-2f5798eb5992,b123476c-ee68-454b-80c4-4e7e8561b64d,1f356534-5dd2-4b33-b0e6-e5f3e64db8b1,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
5d09ebab-0bc7-45d1-8c15-29a842103bf9,b68b490c-8f6b-4ce1-aa6a-8ab1ace3d374,3233501e-5a6a-429e-8c25-04565ed391c8,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
cb29c0ef-8cd9-4414-b69d-57f8dbdcec67,95f490ab-3070-4dd1-8897-a77a00151bcf,ef908056-d686-46d1-8883-18dddef74b8a,Fraud Detection,HIGH,RESOLVED,2026-06-21 23:29:37.218512,
7d5d8b9e-a20c-4820-9b8b-4e121e547e96,bb5cb9ec-b191-46d8-b2b5-474fd146e66f,ca60a9be-9021-4aee-bf86-c9b46216fbe4,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
a0921a38-7dd5-4698-867f-c331b6e73330,e0f73248-8a35-460b-bd50-e4efc41129ff,48a232d0-cc29-4591-bcc4-f5cc004055c4,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
09579995-1d81-4d22-a796-1a64af6ba1db,c26dc598-b4b3-43a7-ad11-4e83080451d0,4a893b4e-f924-45e3-9198-d4b975f14dd6,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
01e6e473-a0f3-4105-b40d-d3072b41dfc3,881ab434-292d-4837-8f1e-43d66e08de1c,bbf1a05b-ee04-4f82-91f6-8a36ae1baf39,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
491547d1-65af-42f2-a6a7-00a47459e3ad,ac7d4e27-50f3-45e9-a110-e36442880666,3f9047e6-c6ea-41a8-b7d2-bbfa38254b26,Fraud Detection,CRITICAL,OPEN,2026-06-21 23:29:37.218512,
14b414a9-32d9-4203-bbd0-08cd39d26347,07d6cf7e-7be7-4c00-8122-1cfc013cc30a,2da475ed-4219-4bf3-9c9d-6cd405c18488,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
a0db1af6-d500-4a09-9d35-3b8f3c6aa955,26fb2d24-cb31-49e0-ab92-5e8dcdcf21ce,843f4cc2-39af-4ec1-8ce7-035c5cb80df6,Fraud Detection,HIGH,OPEN,2026-06-21 23:29:37.218512,
2242a853-4270-4030-83bc-f69454b997d2,87fd7b31-2870-4105-b84a-ff6ca712ce71,e000af20-8f28-4b78-8fd1-329ead1b893b,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
22178100-48ab-4e9d-90a5-5833302d0167,438ec7d3-e21d-43b9-8dc8-83ec60a92de8,09d13cda-2648-4d6e-976b-f8a1d2990b4b,Fraud Detection,CRITICAL,RESOLVED,2026-06-21 23:29:37.218512,
29677fe7-57ed-4c8a-a1f2-25512e6eb071,f5df9a21-168b-44d1-8398-8e81a5020d64,8992cfa0-a1e0-4b67-9439-15aba8e4f707,Fraud Detection,HIGH,INVESTIGATING,2026-06-21 23:29:37.218512,
3a28767e-579c-4e96-9c09-55565f695291,3c4a3ca9-be68-4ab7-98ca-331898e9ef46,06629b25-5e49-42fe-a82d-068d88c04f33,Fraud Detection,CRITICAL,INVESTIGATING,2026-06-21 23:29:37.218512,
